efta,file_size_bytes,pages,words
EFTA00021295,81428,2,353
EFTA00021297,71402,1,327
EFTA00021298,53050,1,106
EFTA00021299,26374,1,87
EFTA00021300,61562,2,217
EFTA00021302,27537,1,80
EFTA00021303,579224,4,686
EFTA00021307,111010,3,620
EFTA00021310,40281,1,181
EFTA00021311,37927,1,160
EFTA00021312,76262,2,364
EFTA00021314,19326,1,57
EFTA00021315,138553,2,725
EFTA00021317,31406,1,121
EFTA00021318,121081,3,619
EFTA00021321,75239,2,343
EFTA00021323,79655,2,350
EFTA00021325,11736,1,16
EFTA00021326,4670,0,0
EFTA00021327,83376,2,497
EFTA00021329,21078,1,45
EFTA00021330,32627,1,158
EFTA00021331,42805,1,145
EFTA00021332,91751,2,417
EFTA00021334,144681,3,813
EFTA00021337,121071,3,502
EFTA00021340,21175,1,76
EFTA00021341,126563,3,522
EFTA00021344,74066,1,355
EFTA00021345,74246,2,331
EFTA00021347,68855,2,287
EFTA00021349,25808,1,128
EFTA00021350,36847,1,149
EFTA00021351,4532,1,1
EFTA00021352,44176,1,273
EFTA00021353,85251,2,332
EFTA00021355,33178,1,130
EFTA00021356,23673,1,88
EFTA00021357,56354,1,196
EFTA00021358,187209,4,972
EFTA00021362,63953,2,282
EFTA00021364,80313,2,387
EFTA00021366,49115,1,269
EFTA00021367,132602,3,541
EFTA00021370,19361,1,38
EFTA00021371,59639,1,232
EFTA00021372,23491,1,36
EFTA00021373,31915,1,151
EFTA00021374,18685,1,26
EFTA00021375,21085,1,32
EFTA00021376,20413,1,28
EFTA00021377,51029,1,266
EFTA00021378,57434,2,246
EFTA00021380,16321,1,39
EFTA00021381,64120,2,366
EFTA00021383,21560,1,75
EFTA00021384,21221,1,58
EFTA00021385,15892,1,43
EFTA00021386,119853,3,497
EFTA00021389,57403,1,215
EFTA00021390,73539,2,439
EFTA00021392,90512,2,528
EFTA00021394,29098,1,109
EFTA00021395,29249,1,74
EFTA00021396,72017,2,337
EFTA00021398,67394,2,354
EFTA00021400,57446,2,281
EFTA00021402,143560,4,682
EFTA00021406,115948,1,296
EFTA00021407,131617,3,480
EFTA00021410,19475,1,38
EFTA00021411,56631,1,195
EFTA00021412,13376,1,31
EFTA00021413,40197,1,201
EFTA00021414,61958,2,222
EFTA00021416,45470,1,224
EFTA00021417,11790,1,21
EFTA00021418,23836,1,49
EFTA00021419,23774,1,85
EFTA00021420,158001,4,618
EFTA00021424,29469,1,92
EFTA00021425,47990,1,147
EFTA00021426,51737,2,225
EFTA00021428,332093,6,1345
EFTA00021434,338869,6,1389
EFTA00021440,27409,1,110
EFTA00021441,55585,1,337
EFTA00021442,4754904,70,21705
EFTA00021512,281392,5,955
EFTA00021517,37492,1,129
EFTA00021519,32151,1,88
EFTA00021520,83741,1,168
EFTA00021521,614000,1,173
EFTA00021522,609214,1,102
EFTA00021523,62166,1,224
EFTA00021524,168929,5,873
EFTA00021529,45125,1,197
EFTA00021530,109312,2,465
EFTA00021532,107389,2,567
EFTA00021534,55854,2,297
EFTA00021536,394663,9,1345
EFTA00021545,44312,1,192
EFTA00021546,31378,1,144
EFTA00021547,26701,1,81
EFTA00021548,16721,1,59
EFTA00021549,130804,3,725
EFTA00021552,23393,1,83
EFTA00021553,2914789,15,3805
EFTA00021568,43854,1,192
EFTA00021569,63907,2,311
EFTA00021571,72036,2,316
EFTA00021573,41480,1,134
EFTA00021574,1313458,1,2
EFTA00021575,1309658,1,118
EFTA00021576,86955,2,364
EFTA00021578,15956849,48,15686
EFTA00021626,23295,1,63
EFTA00021627,4924243,8,423
EFTA00021635,33620,1,100
EFTA00021636,78967,2,380
EFTA00021638,107309,2,506
EFTA00021640,152393,3,864
EFTA00021643,37964,1,195
EFTA00021644,154556,4,621
EFTA00021648,24754,1,65
EFTA00021649,13345,1,32
EFTA00021650,26808,1,80
EFTA00021651,334022,9,1444
EFTA00021660,9474,1,16
EFTA00021661,30323,1,151
EFTA00021662,81588,2,347
EFTA00021664,83321,2,375
EFTA00021666,509060,9,2489
EFTA00021675,541704,10,2591
EFTA00021685,84360,2,326
EFTA00021687,31745,1,134
EFTA00021688,25368,1,69
EFTA00021689,172311,3,658
EFTA00021692,79165,2,340
EFTA00021694,49185,1,225
EFTA00021695,70678,2,303
EFTA00021697,66192,2,247
EFTA00021699,81189,2,330
EFTA00021701,26499,1,119
EFTA00021702,86280,2,470
EFTA00021704,60097,1,317
EFTA00021705,86459,2,417
EFTA00021707,163650,2,933
EFTA00021709,41079,1,171
EFTA00021710,18653,1,31
EFTA00021711,60853,2,260
EFTA00021713,127422,2,609
EFTA00021715,28490,1,27
EFTA00021716,18962,1,34
EFTA00021717,63824,2,267
EFTA00021719,21600,1,32
EFTA00021720,255796,4,1380
EFTA00021724,247304,5,1090
EFTA00021729,44067,1,130
EFTA00021730,149814,2,643
EFTA00021732,216543,4,872
EFTA00021736,180180,3,985
EFTA00021739,63761,2,338
EFTA00021741,77716,2,348
EFTA00021743,52081,2,191
EFTA00021745,45160,1,185
EFTA00021746,157525,3,842
EFTA00021749,65469,1,186
EFTA00021750,162963,3,444
EFTA00021753,221897,4,550
EFTA00021757,28767,1,90
EFTA00021758,25599,1,73
EFTA00021759,223431,4,1124
EFTA00021763,84871,2,344
EFTA00021765,21159,1,63
EFTA00021766,97794,2,555
EFTA00021768,25174,1,67
EFTA00021769,58393,2,272
EFTA00021771,49453,2,211
EFTA00021773,264841,3,1373
EFTA00021776,302435,4,1461
EFTA00021780,328487,5,1524
EFTA00021785,18432,2,38
EFTA00021787,295859,4,1424
EFTA00021791,30406,1,97
EFTA00021792,36615,1,203
EFTA00021793,17476,1,36
EFTA00021794,679965,16,2515
EFTA00021810,87057,2,272
EFTA00021812,287437,4,1713
EFTA00021816,282646,3,1369
EFTA00021819,32123,1,113
EFTA00021820,286552,3,1378
EFTA00021823,282125,3,1369
EFTA00021826,287190,3,1401
EFTA00021829,288904,3,1407
EFTA00021832,41373,1,176
EFTA00021833,20165,1,66
EFTA00021834,287124,3,1377
EFTA00021837,85437,2,259
EFTA00021839,32216,1,79
EFTA00021840,71273,2,302
EFTA00021842,2036898,19,3274
EFTA00021861,887001,9,4355
EFTA00021870,79690,2,227
EFTA00021872,35692,1,191
EFTA00021873,45060,1,243
EFTA00021874,33175,1,121
EFTA00021875,91773,2,440
EFTA00021877,66766,2,354
EFTA00021879,41908,1,212
EFTA00021880,580787,13,3051
EFTA00021893,263612,5,1421
EFTA00021898,165456,4,638
EFTA00021902,133220,2,588
EFTA00021904,30189,1,101
EFTA00021905,5727,1,1
EFTA00021906,49710,4,108
EFTA00021911,40391,1,115
EFTA00021912,108114,2,305
EFTA00021914,52074,2,158
EFTA00021916,23707,1,110
EFTA00021917,54105,1,265
EFTA00021918,77117,2,390
EFTA00021920,29173,11,11
EFTA00021931,120012,2,592
EFTA00021933,67464,2,269
EFTA00021935,55225,2,270
EFTA00021937,63362,1,382
EFTA00021938,115078,2,560
EFTA00021940,22082,1,81
EFTA00021941,90935,3,345
EFTA00021944,304927,8,1173
EFTA00021952,759768,12,3521
EFTA00021964,16149,1,28
EFTA00021965,34145,1,99
EFTA00021966,104237,2,453
EFTA00021968,362036,9,3242
EFTA00021977,29658,1,94
EFTA00021978,31933,1,155
EFTA00021979,49798,1,254
EFTA00021980,26375,1,70
EFTA00021981,14933,1,26
EFTA00021982,20708,1,35
EFTA00021983,61039,2,285
EFTA00021985,16096,1,17
EFTA00021986,23788,1,46
EFTA00021987,16835,1,31
EFTA00021988,197044,3,896
EFTA00021991,46254,1,220
EFTA00021992,29555,1,56
EFTA00021993,19575,1,64
EFTA00021994,136603,3,585
EFTA00021997,1352925,17,2268
EFTA00022014,85219,2,408
EFTA00022016,19441,1,75
EFTA00022017,14433,1,24
EFTA00022018,110705,3,557
EFTA00022021,28313,1,142
EFTA00022022,34935,1,169
EFTA00022023,23770,1,49
EFTA00022024,94853,2,235
EFTA00022026,31286,1,93
EFTA00022027,747364,11,3485
EFTA00022038,66221,2,302
EFTA00022040,34292,1,116
EFTA00022041,59166,6,115
EFTA00022047,89583,3,423
EFTA00022050,49786,1,190
EFTA00022051,29541,1,111
EFTA00022052,119775,2,460
EFTA00022054,34451,1,87
EFTA00022055,32906,1,82
EFTA00022056,29096,1,102
EFTA00022057,62125,2,256
EFTA00022059,153696,2,903
EFTA00022061,51092,1,175
EFTA00022062,1285205,22,6387
EFTA00022084,71809,2,224
EFTA00022086,103519,2,460
EFTA00022088,129779,2,620
EFTA00022090,24816,1,87
EFTA00022091,2478039,34,11085
EFTA00022125,53967,5,100
EFTA00022130,45399,1,245
EFTA00022131,19059,1,36
EFTA00022132,13793,1,21
EFTA00022133,633847,9,3388
EFTA00022142,32107,1,106
EFTA00022143,18212,1,29
EFTA00022144,74448,2,414
EFTA00022146,123383,2,543
EFTA00022148,12231,1,25
EFTA00022149,11786,1,20
EFTA00022150,18862,1,37
EFTA00022151,1446214,13,3798
EFTA00022164,19450,1,90
EFTA00022165,46227,2,163
EFTA00022167,70295,2,212
EFTA00022169,494352,1,431
EFTA00022170,95630,1,511
EFTA00022171,21588,1,44
EFTA00022172,34451,1,102
EFTA00022173,212539,3,1058
EFTA00022176,53541,1,277
EFTA00022177,68586,2,307
EFTA00022179,59549,2,302
EFTA00022181,59773,1,307
EFTA00022182,82692,2,256
EFTA00022184,29169,1,60
EFTA00022185,14956,1,23
EFTA00022186,646965,9,2753
EFTA00022195,46980,1,210
EFTA00022196,22538,1,58
EFTA00022197,76530,2,494
EFTA00022199,105698,2,451
EFTA00022201,326153,5,1956
EFTA00022206,7292101,96,50329
EFTA00022302,366168,5,1922
EFTA00022307,538730,9,3422
EFTA00022316,135651,3,552
EFTA00022319,22379,1,30
EFTA00022320,91273,2,453
EFTA00022322,22852,1,30
EFTA00022323,28281,1,83
EFTA00022324,16386,1,49
EFTA00022325,35688,1,157
EFTA00022326,16480,1,52
EFTA00022327,21095,1,48
EFTA00022328,27889,1,103
EFTA00022329,68585,2,270
EFTA00022331,778513,12,4623
EFTA00022343,27080,1,60
EFTA00022344,62152,2,233
EFTA00022346,30751,1,97
EFTA00022347,22080,1,52
EFTA00022348,33994,1,147
EFTA00022349,72553,2,299
EFTA00022351,231128,5,863
EFTA00022356,64056,2,325
EFTA00022358,67519,2,345
EFTA00022360,27120,1,108
EFTA00022361,76539,2,348
EFTA00022363,72873,1,237
EFTA00022364,164801,1,106
EFTA00022365,157862,1,71
EFTA00022366,264429,1,475
EFTA00022367,2337547,10,2524
EFTA00022377,1403490,6,1537
EFTA00022383,1797671,8,1891
EFTA00022391,1765994,8,2131
EFTA00022399,1946602,8,2480
EFTA00022407,1838747,8,2258
EFTA00022415,1774315,8,2293
EFTA00022423,1730237,8,1931
EFTA00022431,45087,1,145
EFTA00022432,90555,3,439
EFTA00022435,1971190,19,2537
EFTA00022454,21717,1,50
EFTA00022455,30326,1,129
EFTA00022456,2496023,24,2876
EFTA00022480,26273,1,82
EFTA00022481,37421,1,134
EFTA00022482,32593,1,118
EFTA00022483,36710,1,125
EFTA00022484,59544,2,274
EFTA00022486,91571,2,469
EFTA00022488,31193,1,127
EFTA00022489,4375865,14,13571
EFTA00022503,45228,1,209
EFTA00022504,170877,3,919
EFTA00022507,46128,1,242
EFTA00022508,25735,1,64
EFTA00022509,138198,2,139
EFTA00022511,75323,2,220
EFTA00022513,21941,1,48
EFTA00022514,119727,2,497
EFTA00022516,35752,1,93
EFTA00022517,20772,1,58
EFTA00022518,28779,2,58
EFTA00022520,34824,1,128
EFTA00022521,11097,1,21
EFTA00022522,57905,2,217
EFTA00022524,21151,1,78
EFTA00022525,12422,1,19
EFTA00022526,19031,1,36
EFTA00022527,369386,6,1431
EFTA00022533,32526,1,151
EFTA00022534,9405,1,16
EFTA00022535,39087,1,207
EFTA00022536,55564,2,233
EFTA00022538,34660,1,107
EFTA00022539,40843,1,115
EFTA00022540,67912,2,277
EFTA00022542,104959,2,251
EFTA00022544,178851,1,1
EFTA00022545,19625,1,52
EFTA00022546,4721467,70,21593
EFTA00022616,72772,1,55
EFTA00022617,53129,2,217
EFTA00022619,43783,1,198
EFTA00022620,50886,1,221
EFTA00022621,40932,1,201
EFTA00022622,15378,1,53
EFTA00022623,98989,2,698
EFTA00022625,20883,1,52
EFTA00022626,26629,1,126
EFTA00022627,45591,1,157
EFTA00022628,19086,1,49
EFTA00022629,30844,1,73
EFTA00022630,36031,1,162
EFTA00022631,55655,2,245
EFTA00022633,278975,3,666
EFTA00022636,134677,3,682
EFTA00022639,20239,1,63
EFTA00022640,43082,1,195
EFTA00022641,68051,2,346
EFTA00022643,114428,2,491
EFTA00022645,29661,1,105
EFTA00022646,1660454,8,977
EFTA00022654,2410933,12,4795
EFTA00022666,84825,2,243
EFTA00022668,89112,1,220
EFTA00022669,2084004,27,4550
EFTA00022696,1760579,10,5097
EFTA00022706,9395414,87,27222
EFTA00022793,6846411,62,17014
EFTA00022855,7993019,103,21890
EFTA00022958,74336,2,306
EFTA00022960,1346847,20,5500
EFTA00022980,419160,9,2270
EFTA00022989,68108,1,436
EFTA00022990,46291,1,210
EFTA00022991,22260,1,52
EFTA00022992,11657,1,19
EFTA00022993,18108,1,36
EFTA00022994,11248,1,20
EFTA00022995,21126,1,44
EFTA00022996,14914,1,30
EFTA00022997,544505,11,2269
EFTA00023008,23205,1,49
EFTA00023009,92961,2,293
EFTA00023011,56989,1,202
EFTA00023012,25837,1,103
EFTA00023013,86016,3,390
EFTA00023016,62550,2,242
EFTA00023018,61708,2,238
EFTA00023020,12289,1,18
EFTA00023021,22726,1,46
EFTA00023022,12329,1,19
EFTA00023023,19419,1,38
EFTA00023024,22179,1,34
EFTA00023025,40796,1,154
EFTA00023026,267630,4,1667
EFTA00023030,27345,1,46
EFTA00023031,13853,1,26
EFTA00023032,27079,1,102
EFTA00023033,15822,1,36
EFTA00023034,43358,1,165
EFTA00023035,21105,1,63
EFTA00023036,43860,1,187
EFTA00023037,39397,1,171
EFTA00023038,38656,1,142
EFTA00023039,28253,1,68
EFTA00023040,71905,2,237
EFTA00023042,42673,1,128
EFTA00023043,98698,2,391
EFTA00023045,69441,2,213
EFTA00023047,60765,2,176
EFTA00023049,180895,4,758
EFTA00023053,98054,2,399
EFTA00023055,268302,4,499
EFTA00023059,1257449,14,6635
EFTA00023073,15476,1,35
EFTA00023074,331757,5,1526
EFTA00023079,31343,1,94
EFTA00023080,332856,5,1498
EFTA00023085,21032,1,70
EFTA00023086,16625,1,44
EFTA00023087,610394,5,1348
EFTA00023092,304737,5,1373
EFTA00023097,85280,3,341
EFTA00023100,26571,1,46
EFTA00023101,21319,1,72
EFTA00023102,11510,1,19
EFTA00023103,21050,1,43
EFTA00023104,103587,2,433
EFTA00023106,16819,1,27
EFTA00023107,26021,1,41
EFTA00023108,28413,1,92
EFTA00023109,29594,1,111
EFTA00023110,147263,3,664
EFTA00023113,141050,3,613
EFTA00023116,35756,1,166
EFTA00023117,23559,1,49
EFTA00023118,106361,2,469
EFTA00023120,13571,1,24
EFTA00023121,30651,1,92
EFTA00023122,23200,1,73
EFTA00023123,105930,2,430
EFTA00023125,78042,2,478
EFTA00023127,52961,1,160
EFTA00023128,173605,4,930
EFTA00023132,160531,4,622
EFTA00023136,150738,3,550
EFTA00023139,15411,1,24
EFTA00023140,465612,8,2077
EFTA00023148,263780,6,1218
EFTA00023154,253764,6,1220
EFTA00023160,13223,1,23
EFTA00023161,19926,1,38
EFTA00023162,318665,7,1546
EFTA00023169,323244,7,1567
EFTA00023176,45101,1,248
EFTA00023177,47655,1,217
EFTA00023178,32901,1,102
EFTA00023179,59317,2,243
EFTA00023181,24240,1,70
EFTA00023182,626491,13,2580
EFTA00023195,317750,6,1605
EFTA00023201,18483,1,43
EFTA00023202,413826,9,2271
EFTA00023211,88863,2,293
EFTA00023213,88446,2,319
EFTA00023215,101045,2,440
EFTA00023217,114801,2,507
EFTA00023219,23748,1,90
EFTA00023220,21886,1,35
EFTA00023221,203987,4,1164
EFTA00023225,23967,1,100
EFTA00023226,77775,2,356
EFTA00023228,11608,1,20
EFTA00023229,18813,1,37
EFTA00023230,178723,3,858
EFTA00023233,20017,1,38
EFTA00023234,197493,4,1052
EFTA00023238,56986,1,203
EFTA00023239,59547,1,259
EFTA00023240,60942,1,232
EFTA00023241,62073,1,232
EFTA00023242,37300,1,119
EFTA00023243,2576362,7,673
EFTA00023250,13504,1,29
EFTA00023251,21885,1,44
EFTA00023252,26995,1,89
EFTA00023253,24008,1,45
EFTA00023254,21632,1,44
EFTA00023255,16874,1,26
EFTA00023256,16166,1,30
EFTA00023257,18542,1,27
EFTA00023258,156422,3,754
EFTA00023261,18675,1,33
EFTA00023262,56236,1,203
EFTA00023263,701459,11,3311
EFTA00023274,298283,6,1487
EFTA00023280,58543,1,211
EFTA00023281,179683,2,659
EFTA00023283,386825,6,2630
EFTA00023289,54946,1,199
EFTA00023290,90214,2,447
EFTA00023292,808882,14,3677
EFTA00023306,59014,1,228
EFTA00023307,59686,2,161
EFTA00023309,71995,2,223
EFTA00023311,52828,2,126
EFTA00023313,33779,1,128
EFTA00023314,94815,2,412
EFTA00023316,61784,1,231
EFTA00023317,15022,1,29
EFTA00023318,541641,8,3030
EFTA00023326,159235,2,751
EFTA00023328,22565,1,36
EFTA00023329,431691,6,2086
EFTA00023335,63051,2,303
EFTA00023337,28922,1,180
EFTA00023338,60557,1,228
EFTA00023339,79105,2,307
EFTA00023341,25078,1,60
EFTA00023342,57203,1,212
EFTA00023343,55826,1,320
EFTA00023344,14046,1,23
EFTA00023345,24706,1,61
EFTA00023346,62448,1,233
EFTA00023347,55163,1,199
EFTA00023348,17472,1,37
EFTA00023349,68611,4,99
EFTA00023353,29835,1,82
EFTA00023354,24008,1,91
EFTA00023355,19576,1,56
EFTA00023356,34053,1,94
EFTA00023357,36009,1,79
EFTA00023358,29436,1,77
EFTA00023359,48335,1,219
EFTA00023360,100270,2,425
EFTA00023362,26530,1,51
EFTA00023363,119450,2,542
EFTA00023365,31981,1,74
EFTA00023366,18417,1,47
EFTA00023367,132067,2,435
EFTA00023369,479104,9,2264
EFTA00023378,413583,7,1767
EFTA00023385,72787,2,180
EFTA00023387,20301,1,36
EFTA00023388,219326,4,1136
EFTA00023392,12149,1,18
EFTA00023393,19497,1,40
EFTA00023394,18189,1,42
EFTA00023395,15826,1,38
EFTA00023396,20792,1,69
EFTA00023397,37905,1,74
EFTA00023398,78879,2,315
EFTA00023400,83416,2,347
EFTA00023402,69495,2,286
EFTA00023404,18717,1,51
EFTA00023405,86737,1,178
EFTA00023407,11919,1,18
EFTA00023408,19855,1,38
EFTA00023409,22888,1,61
EFTA00023410,61989,1,294
EFTA00023411,33790,1,105
EFTA00023412,18227,1,61
EFTA00023413,31279,1,140
EFTA00023414,29562,1,108
EFTA00023415,19888,1,57
EFTA00023416,28593,1,98
EFTA00023417,14755,1,37
EFTA00023418,47713,1,220
EFTA00023419,269342,5,1279
EFTA00023424,242144,4,1137
EFTA00023428,155415,3,1146
EFTA00023431,113840,2,454
EFTA00023433,130378,2,542
EFTA00023435,175527,2,1035
EFTA00023437,554557,11,2637
EFTA00023448,18726,7,7
EFTA00023455,16243,1,35
EFTA00023456,15337,1,33
EFTA00023457,23027,1,50
EFTA00023458,74754,2,300
EFTA00023460,25015,1,53
EFTA00023461,44542,1,89
EFTA00023462,231984,4,992
EFTA00023466,27472,1,106
EFTA00023467,34401,1,163
EFTA00023468,26566,10,10
EFTA00023478,40343,1,149
EFTA00023479,36938,1,133
EFTA00023480,40711,1,163
EFTA00023481,152009,4,553
EFTA00023485,84985,2,411
EFTA00023487,14370,1,35
EFTA00023488,402993,6,1820
EFTA00023494,257761,3,254
EFTA00023497,24749,1,40
EFTA00023498,39705,1,185
EFTA00023499,24084,1,46
EFTA00023500,67105,2,342
EFTA00023502,16450,1,34
EFTA00023503,87599,2,318
EFTA00023505,36719,1,110
EFTA00023506,541607,10,1559
EFTA00023516,1628938,16,2456
EFTA00023532,248837,3,1130
EFTA00023535,21932,1,67
EFTA00023536,100191,2,447
EFTA00023538,33580,1,118
EFTA00023539,4670,0,0
EFTA00023540,53229,1,216
EFTA00023541,47521,1,164
EFTA00023542,31153,1,121
EFTA00023543,51554,2,191
EFTA00023545,28561,1,101
EFTA00023546,27802,1,114
EFTA00023547,17465,1,40
EFTA00023548,36131,1,161
EFTA00023549,270275,0,0
EFTA00023550,47678,1,235
EFTA00023551,141642,3,521
EFTA00023554,27402,1,135
EFTA00023555,83040,2,382
EFTA00023557,4352434,67,24384
EFTA00023624,1055486,17,2014
EFTA00023641,1502159,20,3013
EFTA00023661,32369,1,77
EFTA00023662,181887,3,768
EFTA00023665,26392,1,120
EFTA00023666,39605,7,26
EFTA00023673,348111,7,1918
EFTA00023680,93544,2,422
EFTA00023682,149146,1,5
EFTA00023683,203731,4,839
EFTA00023687,22858,1,28
EFTA00023688,176382,3,795
EFTA00023691,22495,1,33
EFTA00023692,27726,1,48
EFTA00023693,34829,1,153
EFTA00023694,23903,1,43
EFTA00023695,37315,1,72
EFTA00023696,35276,1,64
EFTA00023697,18186,1,39
EFTA00023698,17646,1,32
EFTA00023699,347418,6,2064
EFTA00023705,80500,2,446
EFTA00023707,71852,2,262
EFTA00023709,25955,1,76
EFTA00023710,1145929,18,6470
EFTA00023728,1096399,17,6259
EFTA00023745,70722,2,205
EFTA00023747,27210,1,89
EFTA00023748,44129,1,134
EFTA00023749,16744,1,36
EFTA00023750,151161,3,726
EFTA00023753,24698,1,102
EFTA00023754,12677,1,19
EFTA00023755,23807,1,70
EFTA00023756,535735,7,2605
EFTA00023763,61000,2,268
EFTA00023765,63176,2,196
EFTA00023767,24462,1,79
EFTA00023768,215956,3,758
EFTA00023771,80796,2,336
EFTA00023773,21671,1,46
EFTA00023774,221196,4,1280
EFTA00023778,22186,1,73
EFTA00023779,15279,1,55
EFTA00023780,76338,2,292
EFTA00023782,87598,1,511
EFTA00023783,553439,8,3077
EFTA00023791,467866,7,2706
EFTA00023798,209881,4,1046
EFTA00023802,142644,2,708
EFTA00023804,529458,9,3125
EFTA00023813,199520,4,922
EFTA00023817,249288,4,1284
EFTA00023821,19736,1,52
EFTA00023822,5724961,36,6652
EFTA00023858,1109935,6,1323
EFTA00023864,37421,1,133
EFTA00023865,31549,1,125
EFTA00023866,44417,3,128
EFTA00023869,952732,23,3561
EFTA00023892,54970,2,230
EFTA00023894,36281,1,145
EFTA00023895,976358,14,4595
EFTA00023909,40884,1,156
EFTA00023910,329219,4,1703
EFTA00023914,28710,1,125
EFTA00023915,27194,1,96
EFTA00023916,21077,1,61
EFTA00023917,60804,1,278
EFTA00023918,83200,2,357
EFTA00023920,704729,9,2037
EFTA00023929,56309,1,331
EFTA00023930,173883,3,824
EFTA00023933,12265,1,18
EFTA00023934,11176,1,16
EFTA00023935,19042,1,39
EFTA00023936,28116,1,85
EFTA00023937,45033,1,227
EFTA00023938,1072460,14,4964
EFTA00023952,253154,5,1459
EFTA00023957,284380,5,1611
EFTA00023962,155201,4,799
EFTA00023966,81116,2,387
EFTA00023968,23086,1,52
EFTA00023969,19913,1,59
EFTA00023970,47895,1,160
EFTA00023971,48161,1,160
EFTA00023972,47939,1,159
EFTA00023973,39504,1,120
EFTA00023974,48462,1,158
EFTA00023975,47581,1,161
EFTA00023976,48267,1,162
EFTA00023977,48257,1,161
EFTA00023978,28296,1,81
EFTA00023979,20906,1,50
EFTA00023980,145920,2,589
EFTA00023982,39668,1,157
EFTA00023983,23473,1,44
EFTA00023984,673043,9,3265
EFTA00023993,116885,3,551
EFTA00023996,232116,3,1504
EFTA00023999,8561,3,3
EFTA00024002,14945,1,16
EFTA00024003,72717,1,133
EFTA00024004,128602,3,617
EFTA00024007,24576,1,74
EFTA00024008,20347,1,61
EFTA00024009,78564,2,294
EFTA00024011,12308,1,21
EFTA00024012,21043,1,43
EFTA00024013,12094,1,18
EFTA00024014,22650,1,45
EFTA00024015,43434,1,184
EFTA00024016,19887,1,68
EFTA00024017,28025,1,98
EFTA00024018,47267,1,181
EFTA00024019,120694,2,442
EFTA00024021,73207,2,281
EFTA00024023,131758,2,621
EFTA00024025,21815,1,60
EFTA00024026,12376,1,25
EFTA00024027,27226,1,63
EFTA00024028,68391,2,392
EFTA00024030,52261,1,241
EFTA00024031,48201,1,188
EFTA00024032,11099270,134,50045
EFTA00024166,168526,3,688
EFTA00024169,14231,1,31
EFTA00024170,46008,1,196
EFTA00024171,45766,1,183
EFTA00024172,79614,2,397
EFTA00024174,35952,1,102
EFTA00024175,4695799,45,35497
EFTA00024220,33193,1,73
EFTA00024221,34448,1,80
EFTA00024222,35339,1,82
EFTA00024223,33093,1,74
EFTA00024224,35255,1,82
EFTA00024225,35677,1,88
EFTA00024226,42293,2,127
EFTA00024228,84688,2,451
EFTA00024230,75268,2,221
EFTA00024232,48203,1,146
EFTA00024233,107174,2,394
EFTA00024235,39713,1,158
EFTA00024236,110143,2,407
EFTA00024238,569938,10,4300
EFTA00024248,37942,1,156
EFTA00024249,15936,1,35
EFTA00024250,22856,1,76
EFTA00024251,13756,1,23
EFTA00024252,22677,1,47
EFTA00024253,13934,1,28
EFTA00024254,20110,1,42
EFTA00024255,12688,1,22
EFTA00024256,19132,1,39
EFTA00024257,15168,1,41
EFTA00024258,26857,1,89
EFTA00024259,281549,6,1081
EFTA00024265,376546,5,1526
EFTA00024270,999293,5,1146
EFTA00024275,1877222,4,1065
EFTA00024279,264067,6,1154
EFTA00024285,77267,2,396
EFTA00024287,188215,4,1011
EFTA00024291,24695,1,35
EFTA00024292,111003,2,485
EFTA00024294,11947,1,20
EFTA00024295,18827,1,37
EFTA00024296,53120,1,173
EFTA00024297,69284,2,208
EFTA00024299,100593,2,522
EFTA00024301,11575,1,18
EFTA00024302,19878,1,40
EFTA00024303,39917,1,210
EFTA00024304,12289,1,20
EFTA00024305,19355,1,38
EFTA00024306,14416,1,21
EFTA00024307,146465,3,701
EFTA00024310,12573,1,15
EFTA00024311,2638947,34,17854
EFTA00024345,10827,1,20
EFTA00024346,15882,1,60
EFTA00024347,67669,2,202
